0.0,0.5255647435236461,0.0,0.0,0.0,0.5239823133803321,0.0,-0.6702419232109551
0.0,0.592616768455882,0.0,0.0,0.0,-0.5115732533541331,0.6221721403257907,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5355386948811827,0.0,0.0,0.0,-0.7089739294306336,-0.45886193312656276,0.0
0.0,0.525564743523646,0.0,0.0,0.0,0.5239823133803322,0.0,-0.670241923210955
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.468825273343861,0.0,0.0,0.0,-0.39717629443180263,-0.7889574476582853,0.0
0.0,0.468825273343861,0.0,0.0,0.0,-0.3971762944318026,-0.7889574476582855,0.0
0.0,0.525564743523646,0.0,0.0,0.0,0.5239823133803321,0.0,-0.6702419232109549
0.0,0.46882527334386087,0.0,0.0,0.0,-0.39717629443180247,-0.7889574476582853,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.468825273343861,0.0,0.0,0.0,-0.39717629443180263,-0.7889574476582853,0.0
0.0,0.5355386948811828,0.0,0.0,0.0,-0.7089739294306338,-0.45886193312656287,0.0
0.0,0.46882527334386104,0.0,0.0,0.0,-0.3971762944318026,-0.7889574476582853,0.0
0.0,0.5926167684558821,0.0,0.0,0.0,-0.5115732533541331,0.6221721403257906,0.0
0.0,0.5926167684558821,0.0,0.0,0.0,-0.5115732533541331,0.6221721403257907,0.0
0.0,0.44913445234758503,0.0,0.0,0.0,-0.46262255265284014,0.7643681164801455,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.5355386948811828,0.0,0.0,0.0,-0.7089739294306338,-0.4588619331265628,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.4725020992162393,0.0,0.0,0.0,0.47107943612136377,0.0,0.7448663847293856
0.0,0.4725020992162393,0.0,0.0,0.0,0.4710794361213637,0.0,0.7448663847293856
0.0,0.5926167684558821,0.0,0.0,0.0,-0.5115732533541331,0.6221721403257906,0.0
0.0,0.4491344523475851,0.0,0.0,0.0,-0.4626225526528402,0.7643681164801454,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.4491344523475851,0.0,0.0,0.0,-0.46262255265284014,0.7643681164801454,0.0
